crsp_portno,cik,accession,tsr_filingdate_first,tsr_reportdate_first,tsr_score,phrase_hits,anchor_hits,ncsr_html,filing_dir,evidence_snippet
1024990,1322252,0001398344-24-017637,2024-09-06,2024-06-30,9682,ML_PROBA=0.968247,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001322252/2024-06-30/000139834424017637/fp0089292-2_ncsrixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001322252/2024-06-30/000139834424017637,"ONSINCCTIMEMBER 2024-06-30 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D CMFT:HOLDING CRM ALL CAP VALUE FUND INSTITUTIONAL CLASS ( CRIEX ) ANNUAL SHAREHOLDER REPORT - JUNE 30, 2024 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT CRM ALL CAP VALUE FUND FOR THE PERIOD OF JULY 1, 2023 TO JUNE"
1024996,930709,0001193125-25-040552,2025-02-28,2024-12-31,9124,ML_PROBA=0.912421,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000930709/2024-12-31/000119312525040552/d869300dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000930709/2024-12-31/000119312525040552,"T’S ANNUAL REPORT TRANSMITTED TO SHAREHOLDERS PURSUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940 IS AS FOLLOWS: PIONEER BOND VCT PORTFOLIO CLASS I ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT PIONEER BOND VCT PORTFOLIO (“PORTFOLIO”) FOR THE PERIOD OF JANUARY 1, 2"
1024997,320351,0000320351-24-000174,2024-09-20,2024-07-31,9624,ML_PROBA=0.962412,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000320351/2024-07-31/000032035124000174/filing7903.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000320351/2024-07-31/000032035124000174,"ITEM 1. REPORTS TO STOCKHOLDERS ANNUAL SHAREHOLDER REPORT | AS OF JULY 31, 2024 THIS REPORT DESCRIBES CHANGES TO THE FUND THAT OCCURRED DURING THE REPORTING PERIOD. FIDELITY® INTERNATIONAL REAL ESTATE FUND FIDELITY AD"
1025007,842512,0001580642-25-003406,2025-06-03,2025-03-31,9760,ML_PROBA=0.975991,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000842512/2025-03-31/000158064225003406/williamsburg_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000842512/2025-03-31/000158064225003406,"ECTONDICKINSONANDCOMPANYCTIMEMBER 2025-03-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D WIT:HOLDING THE JAMESTOWN EQUITY FUND ( JAMEX ) ANNUAL SHAREHOLDER REPORT - MARCH 31, 2025 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE JAMESTOWN EQUITY FUND (THE ""FUND"") FOR THE PERIOD OF APR"
1025009,1038199,0001493152-23-046042,2023-12-26,2023-10-31,9690,ML_PROBA=0.968999,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001038199/2023-10-31/000149315223046042/formn-csr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001038199/2023-10-31/000149315223046042,"ITEM 1. REPORTS TO STOCKHOLDERS. BULLFINCH FUND UNRESTRICTED SERIES C000033060 ANNUAL SHAREHOLDER REPORT BUNRX OCTOBER 31, 2025 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE BULLFINCH FUND UNRESTRICTED SERIES - BUNRX FOR THE PERIOD NOVEMB"
1025018,1033669,0000930413-25-000882,2025-03-06,2024-12-31,9438,ML_PROBA=0.943789,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001033669/2024-12-31/000093041325000882/c110870_ncsr-ixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001033669/2024-12-31/000093041325000882,"ITEM 1. REPORTS TO STOCKHOLDERS. LAZARD RETIREMENT US SMALL CAP EQUITY SELECT PORTFOLIO SERVICE SHARES ANNUAL SHAREHOLDER REPORT - DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE LAZARD RETIREMENT US SMALL CAP EQUITY SELECT PORTFOLIO FOR THE PERI"
1025022,1006415,0001193125-25-001898,2025-01-06,2024-10-31,9526,ML_PROBA=0.952586,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001006415/2024-10-31/000119312525001898/d905284dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001006415/2024-10-31/000119312525001898,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) THE ANNUAL SHAREHOLDER REPORTS FOR EACH OF THE CAPITAL APPRECIATION FUND, HARTFORD CORE EQUITY FUND, THE HARTFORD DIVIDEND AND GROWTH FUND, THE HARTFORD EQUITY INCOME FUND, THE HARTFORD HEA"
1025025,898031,0000930413-24-003373,2024-12-27,2024-10-31,9763,ML_PROBA=0.976256,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000898031/2024-10-31/000093041324003373/c110494_ncsr-ixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000898031/2024-10-31/000093041324003373,"ITEM 1: REPORT(S) TO SHAREHOLDERS. CLASS A LGCAX LORD ABBETT GLOBAL EQUITY FUND ANNUAL SHAREHOLDER REPORT OCTOBER 31, 2024 LORDABBETT.COM/FUNDDOCUMENTS THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE LORD ABBETT GLOBAL EQUITY FUND FOR THE PE"
1025027,1090372,0001133228-24-010131,2024-11-08,2024-08-31,8027,ML_PROBA=0.802683,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001090372/2024-08-31/000113322824010131/jhcf-efp10226_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001090372/2024-08-31/000113322824010131,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) JACOB INTERNET FUND INVESTOR CLASS | JAMFX ANNUAL SHAREHOLDER REPORT | AUGUST 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE JACOB INTERNET FUND FOR THE PERIOD OF SEPTEMBER 1, 2023, TO AUGUST 31"
1025030,792359,0001193125-25-049842,2025-03-07,2024-12-31,7439,ML_PROBA=0.743886,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000792359/2024-12-31/000119312525049842/d920219dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000792359/2024-12-31/000119312525049842,"ITTED TO SHAREHOLDERS PURSUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940 IS AS FOLLOWS: VIRTUS DUFF & PHELPS REAL ESTATE SECURITIES SERIES CLASS A ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE VIRTUS DUFF & PHELPS REAL ESTATE SECURITIES SERIES (“SERIES”) FOR T"
1025043,1045701,0001162044-24-001215,2024-11-12,2024-08-31,8944,ML_PROBA=0.894423,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001045701/2024-08-31/000116204424001215/monteaglencsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001045701/2024-08-31/000116204424001215,"ITEM 1. REPORTS TO STOCKHOLDERS. ANNUAL SHAREHOLDER REPORT AUGUST 31, 2024 MONTEAGLE SELECT VALUE FUND - INSTITUTIONAL CLASS MVEIX ADDITIONAL INFORMATION THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION AB"
1025045,787623,0001193125-25-002113,2025-01-06,2024-10-31,9580,ML_PROBA=0.957969,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000787623/2024-10-31/000119312525002113/d892782dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000787623/2024-10-31/000119312525002113,"ITEM 1: REPORT(S) TO SHAREHOLDERS. (A) ANNUAL SHAREHOLDER REPORT OCTOBER 31, 2024 TRANSAMERICA ASSET ALLOCATION - CONSERVATIVE PORTFOLIO CLASS A ICLAX OCTOBER 31, 2024 FUND OVERVIEW TRANSAMERICA ASSET ALLOCATION - CONSERVATI"
1025046,35348,0000035348-24-000055,2024-08-22,2024-06-30,9732,ML_PROBA=0.973167,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000035348/2024-06-30/000003534824000055/filing7777.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000035348/2024-06-30/000003534824000055,"ITEM 1. REPORTS TO STOCKHOLDERS ANNUAL SHAREHOLDER REPORT | AS OF JUNE 30, 2024 THIS REPORT DESCRIBES CHANGES TO THE FUND THAT OCCURRED DURING THE REPORTING PERIOD. FIDELITY® GROWTH DISCOVERY FUND FIDELITY® GROWTH DIS"
1025049,933691,0001387131-25-000028,2025-03-04,2024-12-31,9490,ML_PROBA=0.948984,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028/jnlst-ncsr_part1of3.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028,
1025050,933691,0001387131-25-000028,2025-03-04,2024-12-31,9490,ML_PROBA=0.948984,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028/jnlst-ncsr_part1of3.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028,
1025051,933691,0001387131-25-000028,2025-03-04,2024-12-31,9490,ML_PROBA=0.948984,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028/jnlst-ncsr_part1of3.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028,
1025056,899148,0001398344-25-005174,2025-03-07,2024-12-31,9463,ML_PROBA=0.946332,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000899148/2024-12-31/000139834425005174/fp0091416-15_ncsrixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000899148/2024-12-31/000139834425005174,"ANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940, AS AMENDED (THE “INVESTMENT COMPANY ACT”), IS AS FOLLOWS: COMMODITIES STRATEGY FUND CLASS A | RYMEX ANNUAL SHAREHOLDER REPORT | 12.31.24 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE COMMODITIES STRATEGY FUND FOR THE PERIOD OF JANUARY 1, 2024 TO DECEMBER 31,"
1025059,822977,0001193125-25-001448,2025-01-03,2024-10-31,8914,ML_PROBA=0.891404,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000822977/2024-10-31/000119312525001448/d907373dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000822977/2024-10-31/000119312525001448,"GING MARKETS EQUITY INSIGHTS FUND, GOLDMAN SACHS INTERNATIONAL EQUITY INSIGHTS FUND, AND GOLDMAN SACHS INTERNATIONAL SMALL CAP INSIGHTS FUND IS FILED HEREWITH. ANNUAL SHAREHOLDER REPORT OCTOBER 31, 2024 GOLDMAN SACHS EMERGING MARKETS EQUITY INSIGHTS FUND CLASS A : GERAX FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATIO"
1025067,899148,0001398344-25-005174,2025-03-07,2024-12-31,9463,ML_PROBA=0.946332,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000899148/2024-12-31/000139834425005174/fp0091416-15_ncsrixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000899148/2024-12-31/000139834425005174,"ANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940, AS AMENDED (THE “INVESTMENT COMPANY ACT”), IS AS FOLLOWS: COMMODITIES STRATEGY FUND CLASS A | RYMEX ANNUAL SHAREHOLDER REPORT | 12.31.24 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE COMMODITIES STRATEGY FUND FOR THE PERIOD OF JANUARY 1, 2024 TO DECEMBER 31,"
1025068,1035018,0001193125-25-000492,2025-01-02,2024-10-31,9563,ML_PROBA=0.956294,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001035018/2024-10-31/000119312525000492/d902747dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001035018/2024-10-31/000119312525000492,"HOLDERS (A) REPORT TRANSMITTED TO STOCKHOLDERS PURSUANT TO RULE 30E-1 UNDER THE ACT (17 CFR 270.30E-1). PGIM JENNISON GLOBAL EQUITY INCOME FUND CLASS A : SPQAX ANNUAL SHAREHOLDER REPORT - OCTOBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE CLASS A SHARES OF PGIM JENNISON GLOBAL EQUITY INCOME FUND (THE “FUND"
1025070,932381,0001435109-25-000176,2025-05-30,2025-03-31,9820,ML_PROBA=0.981967,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000932381/2025-03-31/000143510925000176/primary-document.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000932381/2025-03-31/000143510925000176,"BER 2019-08-01 2025-03-31 0000932381 TRIBUTARY:C000195179MEMBER 2025-03-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D TRIBUTARY:HOLDING ANNUAL SHAREHOLDER REPORT - MARCH 31, 2025 TRIBUTARY BALANCED FUND FOBAX : INSTITUTIONAL CLASS FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE TRIB"
1025073,822671,0000928816-24-000381,2024-02-27,2023-12-31,7962,ML_PROBA=0.796195,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000822671/2023-12-31/000092881624000381/a_picoemod6.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000822671/2023-12-31/000092881624000381,"G IS A COPY OF THE REPORT TRANSMITTED TO STOCKHOLDERS PURSUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940: PUTNAM VT LARGE CAP GROWTH FUND CLASS IA ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 TRUE THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT PUTNAM VT LARGE CAP GROWTH FUND FOR THE PERIOD JANUARY 1, 2024, TO"
1025074,822671,0000928816-24-000381,2024-02-27,2023-12-31,7962,ML_PROBA=0.796195,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000822671/2023-12-31/000092881624000381/a_picoemod6.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000822671/2023-12-31/000092881624000381,"G IS A COPY OF THE REPORT TRANSMITTED TO STOCKHOLDERS PURSUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940: PUTNAM VT LARGE CAP GROWTH FUND CLASS IA ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 TRUE THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT PUTNAM VT LARGE CAP GROWTH FUND FOR THE PERIOD JANUARY 1, 2024, TO"
1025076,719269,0001145549-25-009883,2025-02-26,2024-12-31,8860,ML_PROBA=0.886026,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000719269/2024-12-31/000114554925009883/8dd4d2b2f701962.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000719269/2024-12-31/000114554925009883,"ITEM 1. REPORTS TO STOCKHOLDERS. ITEM 1(A): MFS ® CORPORATE BOND PORTFOLIO MFS ® VARIABLE INSURANCE TRUST II INITIAL CLASS ANNUAL SHAREHOLDER REPORT THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT MFS CORPORATE BOND PORTFOLIO FOR THE PERIOD OF JANUARY 1, 2024 TO DECEMBER 31, 2024. YOU CA"
1025086,12601,0000012601-25-000015,2025-02-27,2024-12-31,9631,ML_PROBA=0.963144,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000012601/2024-12-31/000001260125000015/primary-document.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000012601/2024-12-31/000001260125000015,
1025089,12601,0000012601-25-000015,2025-02-27,2024-12-31,9631,ML_PROBA=0.963144,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000012601/2024-12-31/000001260125000015/primary-document.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000012601/2024-12-31/000001260125000015,
1025090,918571,0001145549-25-009885,2025-02-26,2024-12-31,8856,ML_PROBA=0.885605,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000918571/2024-12-31/000114554925009885/8dd4d3ac6ab635c.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000918571/2024-12-31/000114554925009885,"ITEM 1. REPORTS TO STOCKHOLDERS. ITEM 1(A): MFS ® GROWTH SERIES MFS ® VARIABLE INSURANCE TRUST INITIAL CLASS ANNUAL SHAREHOLDER REPORT THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT MFS GROWTH SERIES FOR THE PERIOD OF JANUARY 1, 2024 TO DECEMBER 31, 2024. YOU CAN FIND ADDI"
1025092,804239,0001398344-24-023057,2024-12-09,2024-09-30,9778,ML_PROBA=0.977827,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000804239/2024-09-30/000139834424023057/fp0090579-1_ncsrixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000804239/2024-09-30/000139834424023057,"0 0000804239 SEI:C000147406MEMBER SEI:USTREASURYBILLS8222207CTIMEMBER 2024-09-30 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D SEI:HOLDING ANNUAL SHAREHOLDER REPORT - SEPTEMBER 30, 2024 LARGE CAP FUND SEI INSTITUTIONAL MANAGED TRUST/ CLASS F SHARES - SLGAX FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INF"
